zero_x,zero_gauss_custom,mean_zero_custom,std_zero_custom,zero_gauss_numpy,mean_zero_np,std_zero_np,one_x,one_gauss_custom,mean_one_custom,std_one_custom,one_gauss_numpy,mean_one_np,std_one_np
0.1789284951969985,0.343025181722762,0.0,0.0,0.34385775616485387,0.0,0.0,2.201139858176451,0.324700560349862,1.0,1.0,0.32549516235268067,1.0,1.0
0.1932405502383765,0.34222385631312363,0.0,0.0,0.343050454023944,0.0,0.0,2.2016862016041125,0.324677551353044,1.0,1.0,0.32547198114669157,1.0,1.0
0.20293944891415938,0.3416514945355831,0.0,0.0,0.34247382906769075,0.0,0.0,2.2024883207771664,0.32464365422002733,1.0,1.0,0.32543783032807594,1.0,1.0
0.21101677939460117,0.3411568477422234,0.0,0.0,0.34197550185787967,0.0,0.0,2.2060129412584506,0.3244930674916451,1.0,1.0,0.3252861168276809,1.0,1.0
0.2344031766687813,0.339633263383926,0.0,0.0,0.34044060411720395,0.0,0.0,2.2151881842808323,0.3240885683423989,1.0,1.0,0.32487859274725706,1.0,1.0
0.24907100728432674,0.33860895927073975,0.0,0.0,0.3394087134700718,0.0,0.0,2.216062654754447,0.3240490759809547,1.0,1.0,0.32483880519038794,1.0,1.0
0.25762732934797494,0.33798721717006003,0.0,0.0,0.3387823740682087,0.0,0.0,2.227143057522999,0.3235345349944196,1.0,1.0,0.32432042036792563,1.0,1.0
0.3136986281885745,0.33347911053880996,0.0,0.0,0.33424110733177226,0.0,0.0,2.2384576980286544,0.3229821731778011,1.0,1.0,0.3237639367889647,1.0,1.0
0.3634839082661103,0.328864207601711,0.0,0.0,0.3295925783099246,0.0,0.0,2.249235999518476,0.32243080383390493,1.0,1.0,0.3232084578581052,1.0,1.0
0.371498695149862,0.3280692082874101,0.0,0.0,0.32879181927381507,0.0,0.0,2.2529756774942333,0.32223377912971557,1.0,1.0,0.3230099658033315,1.0,1.0
0.3831653553032446,0.32688673895414544,0.0,0.0,0.3276008010668467,0.0,0.0,2.253113466116386,0.32222646359692253,1.0,1.0,0.32300259579951063,1.0,1.0
0.39242195932545876,0.3259274625101588,0.0,0.0,0.32663460526434146,0.0,0.0,2.2573421862205114,0.322000012732511,1.0,1.0,0.3227744592111898,1.0,1.0
0.41030827297757133,0.32402175687877705,0.0,0.0,0.324715196018274,0.0,0.0,2.2802908068326326,0.3207059562440465,1.0,1.0,0.3214707851155828,1.0,1.0
0.44994097278336875,0.3195603267798542,0.0,0.0,0.3202219069509751,0.0,0.0,2.34550682290625,0.3164384785280187,1.0,1.0,0.31717177881549075,1.0,1.0
0.45883730357245467,0.3185148195593565,0.0,0.0,0.3191689792180531,0.0,0.0,2.3691223934173617,0.31468301126361625,1.0,1.0,0.31540342631855495,1.0,1.0
0.4630355463511808,0.31801594855332777,0.0,0.0,0.3186665735803341,0.0,0.0,2.3903393913835966,0.31301304786614936,1.0,1.0,0.31372125129628364,1.0,1.0
0.5019567814339538,0.3132271978897321,0.0,0.0,0.3138440957450085,0.0,0.0,2.398918342265669,0.3123132233414843,1.0,1.0,0.31301632269319646,1.0,1.0
0.5101658222651171,0.3121802941205081,0.0,0.0,0.3127898677881831,0.0,0.0,2.4067460641975544,0.3116624559827485,1.0,1.0,0.31236081617014055,1.0,1.0
0.5107098211226484,0.31211047376783013,0.0,0.0,0.3127195596003282,0.0,0.0,2.4394377222172476,0.3088203047333126,1.0,1.0,0.30949804797223734,1.0,1.0
0.5264468717154456,0.3100670804354821,0.0,0.0,0.3106619241463103,0.0,0.0,2.44232693998509,0.3085596022287344,1.0,1.0,0.30923546094390725,1.0,1.0
0.5753258078723666,0.3034390074336956,0.0,0.0,0.30398812584944795,0.0,0.0,2.4471246590708344,0.308123318192953,1.0,1.0,0.30879602566371783,1.0,1.0
0.6127642132721038,0.2980901300008077,0.0,0.0,0.29860288132932583,0.0,0.0,2.515636727478055,0.30144554381920585,1.0,1.0,0.30207041109485294,1.0,1.0
0.6172737466936677,0.2974307526941095,0.0,0.0,0.29793905435215806,0.0,0.0,2.533946433710731,0.2995238623798104,1.0,1.0,0.3001351005535288,1.0,1.0
0.6409280776142925,0.29392107217644264,0.0,0.0,0.2944058143227756,0.0,0.0,2.576880986309857,0.2948023097025914,1.0,1.0,0.2953803271142039,1.0,1.0
0.6497102899759257,0.29259675547101577,0.0,0.0,0.29307266280235406,0.0,0.0,2.5774686920591052,0.2947356387479028,1.0,1.0,0.2953131897894462,1.0,1.0
0.6617625096112802,0.29076115835357397,0.0,0.0,0.2912248701722792,0.0,0.0,2.582521111073933,0.2941602541830769,1.0,1.0,0.29473378352456453,1.0,1.0
0.6622445427267363,0.2906873121332717,0.0,0.0,0.29115053454960965,0.0,0.0,2.689443420307027,0.281098692919368,1.0,1.0,0.28158248144353065,1.0,1.0
0.6765707772238301,0.2884777363995802,0.0,0.0,0.28892635926176763,0.0,0.0,2.6999993432624843,0.2797232790396139,1.0,1.0,0.28019779391831506,1.0,1.0
0.6783572892642882,0.28820020948114405,0.0,0.0,0.2886470046495393,0.0,0.0,2.7176035830692977,0.27739774751131646,1.0,1.0,0.2778566605498056,1.0,1.0
0.7011771299195755,0.2846175983264908,0.0,0.0,0.2850409215135511,0.0,0.0,2.7424676786848092,0.27404782148814383,1.0,1.0,0.27448443366422154,1.0,1.0
0.7037327840245169,0.28421211599252827,0.0,0.0,0.28463279692074706,0.0,0.0,2.756455641018824,0.2721308287490262,1.0,1.0,0.2725547722957265,1.0,1.0
0.7040186723181105,0.28416670447636455,0.0,0.0,0.28458708967003554,0.0,0.0,2.7852598631755203,0.268113240145646,1.0,1.0,0.2685108552369003,1.0,1.0
0.7069944684512937,0.2836933973520989,0.0,0.0,0.2841107024020175,0.0,0.0,2.7874605342694654,0.26780253877389276,1.0,1.0,0.268198130373387,1.0,1.0
0.7117827185511101,0.28292945226039035,0.0,0.0,0.283341794208546,0.0,0.0,2.799289010673239,0.2661237021070821,1.0,1.0,0.2665083916126175,1.0,1.0
0.7321249305847153,0.2796521993815398,0.0,0.0,0.28004336881624664,0.0,0.0,2.87389203994137,0.2552156918434167,1.0,1.0,0.2555308664911639,1.0,1.0
0.7624208258967484,0.27468059204194484,0.0,0.0,0.2750400142677072,0.0,0.0,2.8768742056940253,0.25476906179497805,1.0,1.0,0.25508143971743186,1.0,1.0
0.7794081033030116,0.27184831729943143,0.0,0.0,0.27218985640236026,0.0,0.0,2.880974732720009,0.25415370807695653,1.0,1.0,0.2544622392403333,1.0,1.0
0.8173489373386933,0.26541613864346036,0.0,0.0,0.2657176213559258,0.0,0.0,2.976425405199957,0.23946846264171254,1.0,1.0,0.23968746942305894,1.0,1.0
0.8307207588358074,0.2631166861880844,0.0,0.0,0.26340403932794004,0.0,0.0,2.9974695130748508,0.2361500804378202,1.0,1.0,0.23634947860410804,1.0,1.0
0.8341396760190349,0.2625262093069243,0.0,0.0,0.2628099504706297,0.0,0.0,3.009506743447275,0.23424101074300807,1.0,1.0,0.2344292346413679,1.0,1.0
0.8360627364866762,0.2621936337084817,0.0,0.0,0.26247534344593615,0.0,0.0,3.022531554787317,0.23216696306153342,1.0,1.0,0.23234313618548577,1.0,1.0
0.8600110327543637,0.25802605377371546,0.0,0.0,0.25828248895555034,0.0,0.0,3.0291451753223564,0.23111067096119312,1.0,1.0,0.23128074268357127,1.0,1.0
0.8834035108758043,0.25391174625819457,0.0,0.0,0.25414356375087355,0.0,0.0,3.088668746268444,0.2215212811484116,1.0,1.0,0.22163709241287866,1.0,1.0
0.9177449602114756,0.24780255094466266,0.0,0.0,0.2479984378494239,0.0,0.0,3.1668443965507267,0.20876444123379553,1.0,1.0,0.2088113375511633,1.0,1.0
0.9462551644197439,0.2426763898900339,0.0,0.0,0.2428427144653353,0.0,0.0,3.185027484788195,0.20578174696695947,1.0,1.0,0.20581308962745762,1.0,1.0
0.9557651812094705,0.24095689733092893,0.0,0.0,0.24111342767845298,0.0,0.0,3.1905727492044136,0.20487147575562184,1.0,1.0,0.20489811503296798,1.0,1.0
0.9606523015940245,0.2400715572662086,0.0,0.0,0.2402230688739635,0.0,0.0,3.2432227210982902,0.19622272144703073,1.0,1.0,0.19620570469034734,1.0,1.0
0.987341037944256,0.23521804058236448,0.0,0.0,0.23534233377844896,0.0,0.0,3.2727155541590243,0.19138103985609384,1.0,1.0,0.19134041917627176,1.0,1.0
1.0258790885328986,0.22816311595835104,0.0,0.0,0.22824875060631147,0.0,0.0,3.30076056147898,0.18678554088481775,1.0,1.0,0.18672308838006293,1.0,1.0
1.0381427320093612,0.22590901270718927,0.0,0.0,0.22598252637711405,0.0,0.0,3.3165616082059506,0.18420179662010494,1.0,1.0,0.18412731933947304,1.0,1.0
1.0447238978767928,0.22469792219239837,0.0,0.0,0.22476497032528953,0.0,0.0,3.342680090115103,0.17994220181761786,1.0,1.0,0.17984830101408006,1.0,1.0
